ID,_Icon1,_IconIndex1,_Place_Info1,_NPC_Info1,_Icon2,_IconIndex2,_Place_Info2,_NPC_Info2,_Talk1,_Talk2,_Purpose,_Accept_Message,_Accept_Image,_Complete_Message,_Complete_Image,_City_Name,_Mission_OnOff1,_Mission_OnOff2,_Mission_OnOff3,_Mission_OnOff4,_Quest_BaseLV,_Quest_Kind,_Quest_Guidegroup,_Quest_Npcposition,_Quest_Purpseposition,_Quest_Next,_Quest_Guidediable,_Quest_DifficultyLV,_Mission_Note1,_Npc_Talk1,_Npc_Talk2,_Npc_Talk3,_Npc_Talk4,_Npc_Talk5,_Npc_Talk6
172000300,10005001,45,猶忒王國國境地帶,蘿絲瑪莉,10005001,39,收復軍臨時駐地,雷歐,如果要去東部大陸，有兩個辦法。一是利用小矮人們的飛空艇，一是利用能瞬間移動至遠處的高階傳送魔法。,首先，要使用高階魔法是有困難的。我現在是負傷狀態，其他可使用魔法的神殿人員又都正在進行其它任務。只能搭乘飛空艇前往了。請去找在駐地的 [都倫] 小矮人。她會送你去的。搭乘飛空艇就能到達位於東部大陸的猶忒王國東部國境地帶，請到那裡去找一位名叫 '蘿絲瑪莉'的女性對戰大師。\n提醒你，猶忒王國現在非常混亂。因為是戰爭中。,"請透過在""收復軍臨時駐地""的 [都倫] 移動至東部大陸後，去找在 ""猶忒王國東部國境地帶""的 [蘿絲瑪莉]。",東方大陸跟你目前為止旅行過的地方是不同的次元。要小心。,0,,0,17,1,1,1,1,220,劇情,0,355,355,172000301,1,220,,0,0,0,0,0,0
172000301,10005001,47,猶忒王國國境地帶,巴吉爾,10005001,45,猶忒王國國境地帶,蘿絲瑪莉,啊，賽蕾斯教壇竟然有那種事…原來你是恩人啊。我還以為你是敵人…。,那樣的話，你一直往返於吉恩蒂亞、普雷伊奧斯嗎？因為我們賽蕾斯女神的安排，所以培養力量要守護愛麗絲？\n\n嗯，那麼有事情需要你去做…如果要讓你投入作戰，最好要取得此處領主的許可。\n\n跟我來，要先進行一下對話了。,"請與 [蘿絲瑪莉] ]對話後，去找在 ""猶忒王國東部國境地帶""的 [領主巴吉爾]。",…什麼？你是火神族的嗎？,0,,0,17,1,1,1,1,220,劇情,0,355,355,172000302,1,220,,0,0,0,0,0,0
172000302,10005001,47,猶忒王國國境地帶,巴吉爾,10005001,47,猶忒王國國境地帶,巴吉爾,啊，賽蕾斯神殿…。\n\n呵，這事真令人驚訝。火神的後裔竟然藉由賽蕾斯女神的幫助來到了這裡…如果是蘿絲瑪莉介紹的，那我也只好相信。你是來救援我們領地的人…。,但你們部族做的壞事實在太嚴重了，我現在還無法相信你。\n\n所以你讓我做確認吧。\n\n確認無論發生什麼事，你都會跟我們王國站同一邊，並為王國而戰！,"請與 [巴吉爾領主]對話後，移動至 ""猶忒王國首都""後消滅 [沙漠狐狸族暗殺者] 和 [爆炎吉尼]。",嗯 ？奇怪了，火神戰士怎麼會在這種地方…！,0,,0,17,1,1,1,1,220,劇情,0,355,355,172000303,1,220,,0,0,0,0,0,0
172000303,10005001,45,猶忒王國國境地帶,蘿絲瑪莉,10005001,47,猶忒王國國境地帶,巴吉爾,好，在首都與敵人交手過的話，就已經用雙眼看得很清楚了吧。你們，火神族在我們王國做了些什麼事。\n\n我再問你一次，這樣你真的會為我們而戰嗎？,你說有哪裡搞錯了？\n怎麼會，才沒有搞錯什麼事。火神族的戰士們正攻擊著我們。這樣還沒看到嗎？\n而且我剛才還收到消息，說曾是國王殿下好友的火神族長為了攻擊殿下而直接攻入了王城。\n\n老實說，要不是蘿絲瑪莉的話，我早就把身為火神族的你給打死了。\n因為有約定，我就留你一命。但是，如果站在敵人那邊…我一定會讓你後悔莫及的，你最好記清楚。\n快從我眼前消失！我不想看到火神族的人！,"請與 [領主巴吉爾] 對話後，去找在 ""猶忒王國東部國境地帶""的 [蘿絲瑪莉]。",…真是了不起的實力。,0,,0,17,1,1,1,1,220,劇情,0,355,355,172000304,1,220,,0,0,0,0,0,0
172000304,10005001,51,猶忒王國首都,希索普,10005001,45,猶忒王國國境地帶,蘿絲瑪莉,巴吉爾領主那種反應…嗯，也是情有可原。因為帶領墨斯王國的火神族就跟仇人沒有兩樣。\n所以，你打算怎麼做？火神族都是血親啊，要戰嗎？,你要去找族長去確認事情的真偽？所以如果說沒什麼大事的話，你還要戰嗎？那麼麻煩的敵人只會越來越多而已…說不定我會要殺了你。\n\n…但你幫助過賽蕾斯神殿，暫且留你一命。\n\n你去猶忒王國首都找一個叫 '希索普'的人，去問問他侵略軍首長在哪裡、在做什麼。說是我派你去的，他就會饒了你的。如果他說要證據，就跟他說我現在還留著之前他派手下拿給我的情書。\n\n呵啊…我累了，你快去吧。,"請與 [蘿絲瑪莉] ]對話後，去找在 ""猶忒王國首都""的 [希索普]。",什麼啊，怎麼又來了？,0,,0,17,1,1,1,1,220,劇情,0,354,354,172000305,1,220,,0,0,0,0,0,0
172000305,10005001,51,猶忒王國首都,希索普,10005001,51,猶忒王國首都,希索普,你要我跟你說火神族長的現在位置？\n你知道了要做什麼？難道是想跟他聯手嗎？那可不行。看起來是實力者，但出神讓敵人增加的理由…。\n你說是蘿絲瑪莉的口信？,夠、夠了！我知道了。我會告訴你！\n\n…但也不能這麼輕易跟你說，你必須幫我做一件事。如果你幫我完成，我就會把你當作是我軍，並告訴你火神族長的位置。,"請與 [希索普] 對話後，消滅在 ""太陽宮殿""的 [塔勒曼]，並與 [塔勒曼]對話後向 [希索普] 報告。",…原來是擊敗過侵略軍的火神族戰士啊。究竟是什麼來歷啊？,0,,0,17,1,1,1,1,220,劇情,0,354,356,172000306,1,220,,0,0,0,0,0,0
172000306,10005001,48,猶忒王國首都,帕爾洛斯,10005001,51,猶忒王國首都,希索普,按照約定，我把位置告訴你。,這地方的某處有能前往太陽神地下祭壇的進出口。那裡有個名叫帕爾洛斯的警備隊長，你去問他位置吧。\n我要說的只有這些。我不想看到火神族的人，快走！,"請與 [希索普] 對話後，去找在 ""太陽神的地下祭壇""入口附近的 [帕爾洛斯]。",…真了不起。居然一個人將猷忒戰士們也無可奈何的對手…,0,,0,17,1,1,1,1,220,劇情,0,354,354,172000307,1,220,,0,0,0,0,0,0
172000307,0,0,太陽神的地下祭壇,火神,10005001,48,猶忒王國首都,帕爾洛斯,你說你不是敵人？別說笑了！火神族無條件都是敵人！\n\n我要為同伴們報仇！,(對方無法溝通。就轉過身進去裡面吧。),請與 [帕爾洛斯] 對話後，進入「太陽神的地下祭壇」打倒 [第35代火神]，並與其對話。,火神族？是敵人啊！,0,,0,17,1,1,1,1,220,劇情,0,357,357,172000308,1,220,,0,0,0,0,0,0
172000308,10005001,50,太陽神的地下祭壇,猶忒國王,0,0,太陽神的地下祭壇,火神,我沒有話要跟你說。\n要說句忠告的話…要珍惜身邊的人。\n我太晚才知道要守護某樣東西遠比得到它還要困難得多。,火神…。\n給第36代火神的祝福…。,請與[第35代火神]對話後，與[猶忒國王]見面。,…變強了啊。,0,,0,17,1,1,1,1,220,劇情,0,357,357,172000309,1,220,,0,0,0,0,0,0
172000309,10005001,47,猶忒王國國境地帶,巴吉爾,10005001,50,太陽神的地下祭壇,猶忒國王,這樣啊。原來那位朋友是你的父親。\n\n年輕時曾經偶然遇見，並一起克服了危機…因此才成了朋友。\n雖然不知道是什麼原因，他突然與墨斯王國同一陣線而和我們敵對，但一定有不得已的理由。\n那位朋友可是非常討厭且憎恨墨斯王國的呢。,雖然他本應殺了我，但自始至終他都猶豫不決。\n\n看來他與你這個兒子對戰也是一直在猶豫。\n\n所以啊，他是勉強自己做不想做的事…應該是這樣。\n\n總之，一切都結束了…現在要準備反擊了。一起出戰吧。,"請與 [猶忒國王] 對話後，移動至 ""猶忒王國東部國境地帶""去找 [巴吉爾]。",你是…這個國家的恩人！,0,,0,17,1,1,1,1,220,劇情,0,355,355,172000310,1,220,,0,0,0,0,0,0
172000310,10005001,45,猶忒王國國境地帶,蘿絲瑪莉,10005001,47,猶忒王國國境地帶,巴吉爾,呃，殿下！您平安無事真是太好了！快來侍候殿下！,是你將殿下救出來的啊！你是這個國家的恩人。是英雄！\n\n我取消我之前說過的話。無論何時都歡迎英雄！\n\n真的謝謝你，謝謝！,"請與 [巴吉爾] 對話後，去找在 ""猶忒王國東部國境地帶""的 [蘿絲瑪莉]。",殿、殿下！,0,,0,17,1,1,1,1,220,劇情,0,355,355,172000311,1,220,,0,0,0,0,0,0
172000311,10005001,45,猶忒王國國境地帶,蘿絲瑪莉,10005001,45,猶忒王國國境地帶,蘿絲瑪莉,嗯，你既然幫忙讓麻煩的事盡快收尾了，我就告訴你愛麗絲的下落吧。,劍神吉斯卡德所管理的聯合都市魯曼。愛麗絲就在那裡。\n我現在告訴你怎麼去那裡。\n就是…。,請向 [蘿絲瑪莉] 聽取光之聯合都市的相關資訊。,哇，英雄出現了呢。怎麼回事？嗯？呵呵。,0,知道怎麼去吧？,0,17,1,1,1,1,220,劇情,0,355,355,174000000,1,220,,0,0,0,0,0,0
154001030,0,0,,,0,0,,,因為你完美地通過了所有試煉，所以我要依約給你石塔的鑰匙。\n拿著這個觸碰石塔的話，就可以得到愛麗絲的安排。,請移動至貝爾法圖書館，並透過[魔法書閱覽室]內部的<愛麗絲的石塔>獲得愛麗絲的安排。,請移動至「貝爾法圖書館」，並透過「魔法書閱覽室內部」的愛麗絲的石塔獲得<愛麗絲的安排>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001128,0,0,,,0,0,,,確認完畢。我會給你鑰匙，請去接收愛麗絲的安排。,你辛苦了。\n請移動至 [被遺忘的花園]，確認 <愛麗絲的第二個安排>。,請移動至「被遺忘的花園」，並獲得<愛麗絲的第二個安排>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001227,0,0,,,0,0,,,你完成了我所有的請託，我會依照約定給你能解除封印的鑰匙。\n如果是冒險家你，你有獲得石塔安排的資格。,請盡快前往 [火山地帶] 解除石塔的封印，並獲得安排。,請在「火山地帶」再次確認<愛麗絲的第三座石塔>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001327,0,0,,,0,0,,,事情做得非常好，我這就給你鑰匙。,請前往 [伊米勒研究所] 解除石塔的封印，並獲得安排。\n真是辛苦你了。,請移動至「伊米勒研究所」，並再次確認<愛麗絲的第四座石塔>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001434,0,0,,,0,0,,,這是鑰匙。\n如果是冒險家你，你有獲得鑰匙的資格。\n謝謝你完成我無理的請求。,請盡快移動至世界樹的幻影，確認 <愛麗絲的第五座石塔>。,"請移動至 ""世界樹""、""世界樹的幻影""，再次確認 <愛麗絲的第五座石塔>。",,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001523,0,0,,,0,0,,,真、真是太完美了。\n很驚人。說實話，在等待的這期間，我還擔心我是不是向你提出了無理的請求…。\n我會給你鑰匙做為謝禮。,請到 <愛麗絲的第六座石塔> 所在之處，獲得你想要的東西。,"請完成 ""青空城 2層""，確認 <愛麗絲的第六座石塔>。",,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
154001634,0,0,,,0,0,,,那位居然到現在還記得我的名字啊…呵呵，真是倍感光榮。\n不知道我有沒有跟你說過…那位不是普通人。\n他是建立吉恩蒂亞帝國，並至今統治著帝國的 '皇帝'。\n與位於吉恩蒂亞大陸東部的艾利亞斯王國一直維持著良好的關係。,總之…你為了我完成了艱難的事，我會依約給你愛麗絲寄放的鑰匙。\n請一定要將鑰匙用於正確的地方，謝謝。,請完成「未知的倉庫地下20層」，並再次確認<愛麗絲的第七座石塔>。,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001114,0,0,,,0,0,,,(現在解除第八座石塔的封印，可獲得裡面的安排了。請再次移動至石塔所在的 [青空城] 吧。),,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001214,0,0,,,0,0,,,(收到苦等已久的雷比回信的歐若拉，因為受到太大的衝擊，好一陣子說不出話來。),…要遵守約定啊。進去裡面會看到石塔，你進去吧。,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001314,0,0,,,0,0,,,去確認愛麗絲的第十座石塔吧。,,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001414,0,0,,,0,0,,,(看到第十一座石塔了！去確認看看吧。),,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001514,0,0,,,0,0,,,(找到愛麗絲的第十二座石塔了！),,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001614,0,0,,,0,0,,,(已經收集到所有根源了，那就再次移動至第十三座石塔的所在之地吧。),,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
164001714,0,0,,,0,0,,,贏了所有的試驗了啊。,冒險家有獲得最後安排的資格。,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
173000000,10005001,52,黃金海岸,凱伊絲,10005001,34,自由貿易都市立佩拉,伊娃,冒險家，\n\n革命成功後我們革命軍每天都過著忙碌的日子。\n雖然辛苦，但是非常充實。\n這一切都多虧了冒險家。,因為過去的情分，有一件事情想要拜託你。\n 在梅林島黃金海岸附近有一位名叫凱伊絲的考古學家。\n雖然還很年輕但是位聲名遠播的學者，現在好像遇到了困難。\n如果可以幫助她，我一定不會忘記這份恩情。,請前往位於梅林島的'黃金海岸'尋找'凱伊絲'。,我不會忘記這份恩情的。,0,,0,17,1,1,1,1,222,劇情,0,360,360,173000001,1,222,請透過'梅林島'移動至黃金海岸。,0,0,0,0,0,0
173000001,10005001,52,黃金海岸,凱伊絲,10005001,52,黃金海岸,凱伊絲,呀啊啊啊!\n不行!\n這些魚頭們，不准碰這個遺址!\n還沒調查好啊… 不、不行!,喔? 那邊的人!\n 該不會從剛剛開始就一直看著吧?\n看到的話就應該快點幫忙啊!\n如果不是壞人就快來幫幫我!\n呀啊! ? ??? ??? ??? ?? ??? ???…!\n 快點處理那些傢伙!\n\n不要冷眼旁觀!,請於黃金海岸'消滅'憤怒的娜迦' '綠龍龜' '魚人士兵'並向凱伊絲報告。,援軍終於來… 喔? 你一個人來的?,0,,0,17,1,1,1,1,222,劇情,0,360,360,173000002,1,222,,173000000,0,0,0,0,0
173000002,10005001,52,黃金海岸,凱伊絲,10005001,52,黃金海岸,凱伊絲,啊，你就是那個…。,我聽過傳聞。\n聽說對敵人毫不仁慈…。\n我先跟你說明一下情況。\n我先發現了遺跡，正在進行研究。但不知道從哪出現的神經病科學家，帶著挖掘團和傭兵們占領了遺跡。\n不僅如此，他們還大肆破壞、毀損!\n不管我怎麼抗議都不聽…。\n作為考古學家，我無法原諒他們。\n請幫助我把他們趕走!,請於黃金洞穴'消滅「卑劣挖掘團員」、「 '殘忍挖掘團員」、「'褐色爆擊團狙擊手」、「褐色爆擊團加農砲射手」，並向[凱伊絲]報告。,呼，這樣好多了，謝謝你。不過你來這裡有什麼事嗎?,0,,0,17,1,1,1,1,222,劇情,0,360,361,173000003,1,222,,173000022,0,0,0,0,0
173000003,10005001,52,黃金海岸,凱伊絲,10005001,52,黃金海岸,凱伊絲,很好!\n不愧是最棒的冒險家呢。\n聽說你殺死了各種怪物和壞人…。,現在就去教訓瘋子科學家吧!,請於黃金洞穴'消滅'SD博士'，並向[凱伊絲]報告。,果然，很…厲害呢。等等，該不會都殺死了吧? 不是把手腳都弄得四分五裂吧?,0,了不起! 真是辛苦了!,0,17,1,1,1,1,222,劇情,0,360,361,0,1,222,,173000040,173000061,0,0,0,0
173001000,10005000,118,公會旅館,代理人歐瑟,10005001,11,彩諾恩偵探事務所,彩諾恩,你好。\n我是世上最棒的美女偵探彩諾恩!\n該不會忘了我吧?,不為別的，我想拜託你一件事…。現在可以去見見代理人歐瑟，幫助他工作嗎?\n他在公會旅館。\n似乎遇到了尷尬的情況… 請去幫幫他。,"請去找""公會旅館""的[代理人歐瑟]。",謝謝。\n冒險家果然最棒了!,0,,0,17,1,1,1,1,218,劇情,0,184,184,173001001,1,218,請於公會旅館與'代理人歐瑟'對話。,0,0,0,0,0,0
173001001,10005000,118,公會旅館,代理人歐瑟,10005000,118,公會旅館,代理人歐瑟,啊，彩諾恩偵探…。\n在一個絕妙時機來了呢。,我想拜託你的是… 去掌握一下我最近發現的奇妙森林的情況。\n我曾經試圖進入，但太危險了…。\n請前往我告訴你的地方，掌握森林的情況。,"請於""日落森林""消滅 '樸素的小花蛇' '螞蟻將軍'，並向位於 ""公會旅館""的[代理人歐瑟]報告。",冒險家怎麼會來到這裡…?,0,,0,17,1,1,1,1,218,劇情,0,184,362,173001002,1,218,,173001000,0,0,0,0,0
173001002,10005000,118,公會旅館,代理人歐瑟,10005000,118,公會旅館,代理人歐瑟,其實我受到吉恩蒂亞皇室的委託，正在調查世界各地。\n現在，次元縫隙隨機出現在全世界，流出不好的氣息汙染當地的情形正在持續發生。,首先，被魔氣汙染的生態界或是怪物幾乎無法復原..\n在變得更嚴重之前，除了先清除掉之外別無他法。,"請於""日落森林""消滅 '樸素的小花蛇' '冷血的棕樹伯伯' '彩虹蝴蝶仙子'，並向位於 ""公會旅館""的[代理人歐瑟]報告。",森林被魔氣汙染了啊。,0,,0,17,1,1,1,1,218,劇情,0,184,362,173001003,1,218,,173001015,0,0,0,0,0
173001003,10005000,118,公會旅館,代理人歐瑟,10005000,118,公會旅館,代理人歐瑟,最後… 會有人想掌控次元縫隙附近，獨佔流瀉出來的魔氣。,請找到那傢伙並消滅他。,"請於""日落森林'消滅 '突變花蛇'，並向位於 ""公會旅館""的[代理人歐瑟]報告。",果然很了不起啊。,0,現在可以安心進去尋找次元縫隙了。\n 沒有更大的問題就好了…。,0,17,1,1,1,1,218,劇情,0,184,362,0,1,218,,173001036,173001043,0,0,0,0
174000000,10005001,54,魯曼,彌雅祭司,10005001,45,猶忒王國國境地帶,????,蘿絲瑪莉,但是有個問題。洛克斯第二軍團傢伙們從賽蕾斯神殿開始就追著我們，還追到了這個大陸的樣子…現在好像正在攻擊魯曼，那個地區正在戰爭中，要小心。好，那麼我把前往的方法告訴你，那個…。,"請移動至""魯曼""找[彌雅祭司]完成任務。",應該不會死於亂箭之下吧？,0,你是誰？,0,17,1,1,1,1,227,劇情,0,368,368,174000001,1,227,,0,0,0,0,0,0
174000001,10005001,54,魯曼,彌雅祭司,10005001,54,魯曼,彌雅祭司,隨時歡迎新同伴！來的真好！我聽愛麗絲說了，你是什麼樣的存在，經歷了何種冒險…她說你很快就會加入隊伍了…預言果然成真了呢！,追著愛麗絲來到大陸的洛克斯 第二軍團，正在攻擊魯曼。希望你能先協助我。,"請於""白煤峽谷 ""消滅[野生鷹熊]及[角勒加刺客]。",請盡快！,0,果然…如同愛麗絲所說的，擁有相當厲害的實力呢。,0,17,1,1,1,1,227,劇情,0,368,370,174000002,1,227,,174000000,0,0,0,0,0
174000002,10005001,56,魯曼,伊登,10005001,54,魯曼,彌雅祭司,你比我所想的還要有實力呢。,請去找統籌防禦軍陣營的副司令官伊登。他會跟你說你必須去的地方。,請與魯曼防禦軍副司令官[伊登]進行對話。,請與魯曼的'副司令官 '伊登'進行 對話。,0,你就是'愛麗絲女神'所說的那個冒險家啊。,0,17,1,1,1,1,227,劇情,0,368,368,174000003,1,227,,174000100,0,0,0,0,0
174000003,10005001,55,白煤峽谷,艾兒,10005001,56,魯曼,伊登,你是愛麗絲一直在等待的實力者， 應該不用擔心會死於亂箭之下吧。,去那裡盡情戰鬥吧。做為參考，在白煤峽谷最危險的地方，我們的司令官以最耀眼的樣子在那裡揮舞著劍，去找他吧。,"請於白煤峽谷消滅 [破壞者埃丁], [雪山鹿拉]'並向'艾兒'報告。",請於白煤峽谷消滅 '破壞者埃丁' '雪山鹿拉'並向'艾兒'報告。,0,真是優秀的實力呢！好像是第一次看到像你這樣的實力者…你所屬哪個公會呢？,0,17,1,1,1,1,227,劇情,0,370,370,174000004,1,227,,174000200,0,0,0,0,0
174000004,10005001,55,白煤峽谷,艾兒,10005001,55,白煤峽谷,艾兒,原來如此！你就是愛麗絲女神一直在等待的那個冒險家啊！,周圍有很多敵人，先暫時停止對話，一起戰鬥吧。,"請於""瀑布樹森林""消滅[鷹熊正規軍]及[狂暴埃丁]。",請於瀑布樹峽谷'消滅'鷹熊正規軍' '狂暴埃丁'並向'艾兒報告。,0,這種程度的實力…經過10幾年訓練後應該可以與'悟爾'相提並論了！,0,17,1,1,1,1,227,劇情,0,370,371,174000005,1,227,,174000300,0,0,0,0,0
174000005,10005001,55,白煤峽谷,艾兒,10005001,55,白煤峽谷,艾兒,真是厲害的潛力啊！好像還有許多隱藏的力量呢。除了悟爾之外居然還有這種人才…。,拜託你一件事。瀑布樹森林是重要的戰略要塞，但這個地方快被奪走了。我來製造騷亂引開大軍的注意，你趁這個時候潛入敵營消滅敵方的部隊長，這個請求很難做到嗎？,"請於""瀑布樹森林""消滅[特莉妮婭]。",請於瀑布樹峽谷'消滅'特莉妮婭'後向'艾兒'報告。,0,雖然還是有一些不足的地方，但這種程度已經是很不錯的實力了！,0,17,1,1,1,1,227,劇情,0,370,371,174000006,1,227,,174000400,0,0,0,0,0
174000006,10005001,58,白煤峽谷,悟爾,10005001,55,白煤峽谷,艾兒,這個地方由我來整理，有另一件事要拜託你。,最年輕的祭司悟爾獨自攻進洛克斯第二軍團的大本營了呢。那個孩子應該可以不受重傷成功帶回敵人的首級，但還是有點擔心。這種大規模的激戰是第一次啊…你可以去幫他嗎？拜託你了！謝禮等你平安回來再告訴你。,"請於""白煤峽谷 ""與[悟爾]進行對話。",請前往白煤峽谷與'悟爾'進行對話,0,噢？氣勢十足呢… 你是誰？,0,17,1,1,1,1,227,劇情,0,370,370,174000007,1,227,,174000500,0,0,0,0,0
174000007,10005001,58,白煤峽谷,悟爾,10005001,58,白煤峽谷,悟爾,啊，那女人…不是，你就是女神一直掛在嘴上的那個冒險家啊。是啊，就是這樣才引起我的注意。,切，本來還想再玩一下的，但有人給我臉色看，要趕快整理才行。,"請於""寶石樹森林""消滅[彼姆]及[沛斯嘉]。",我來看看你有多能打。如果很糟，會馬上將你趕走的，做好覺悟吧。,0,沒有任何傷口。也不見疲憊之色…還不錯呢？,0,17,1,1,1,1,227,劇情,0,370,369,174000008,1,227,,174000600,174001000,0,0,0,0
174000008,10005001,56,魯曼,伊登,10005001,58,白煤峽谷,悟爾,那個白獅獸人，跟他很談得來真棒。魔界…過陣子要去趟村莊了。,這個地方由我來整理，你去告訴伊登大叔事情已結束。,請向魯曼防禦軍副司令官[伊登]報告。,就算是軍長也沒什麼，放輕鬆去戰鬥吧。,0,吉斯卡德的弟子們果然跟其他戰士不同等級呢，我了解了。,0,17,1,1,1,1,227,劇情,0,368,368,174000009,1,227,,174000700,0,0,0,0,0
174000009,10005001,57,魯曼,阿思瑪,10005001,56,魯曼,伊登,這樣看來，戰爭大概快要結束了，好像可以打開結界了。,去請求阿思瑪打開結界。 你在找的愛麗絲和吉斯卡德住在城裡。,請與魯曼的法師[阿思瑪]進行對話。,聽說軍長投降了，看來這場戰爭要畫上休止符了。,0,冒險家的活躍我已經聽說了，我幫你打開結界！,0,17,1,1,1,1,227,劇情,0,368,368,0,1,227,,174000800,174000900,0,0,0,0
174000010,10005001,54,魯曼,彌雅祭司,10005001,45,猶忒王國國境地帶,蘿絲瑪莉,愛麗絲現在在魯曼，前往那裡即可見到愛麗絲。,但是有個問題。洛克斯第二軍團傢伙們從賽蕾斯神殿開始就追著我們，還追到了這個大陸的樣子…現在好像正在攻擊魯曼，那個地區正在戰爭中，要小心。好，那麼我把前往的方法告訴你，那個…。,"請移動至""魯曼""找[彌雅祭司]完成任務。",應該不會死於亂箭之下吧？,0,你是誰？,0,17,1,1,1,1,227,劇情,0,368,368,174000011,1,227,,0,0,0,0,0,0
174000011,10005001,54,魯曼,彌雅祭司,10005001,54,魯曼,彌雅祭司,隨時歡迎新同伴！來的真好！我聽愛麗絲說了，你是什麼樣的存在，經歷了何種冒險…她說你很快就會加入隊伍了…預言果然成真了呢！,追著愛麗絲來到大陸的洛克斯 第二軍團，正在攻擊魯曼。希望你能先協助我。,"請於""白煤峽谷 ""消滅[野生鷹熊]及[角勒加刺客]。",請盡快！,0,果然…如同愛麗絲所說的，擁有相當厲害的實力呢。,0,17,1,1,1,1,227,劇情,0,368,370,174000002,1,227,,0,0,0,0,0,0
174002000,0,0,,,10005000,37,艾利亞斯王宮,惠宗,【與艾利亞斯的「惠宗」對話】,惠宗殿下在找冒險家。\n你必須迅速入宮，參見殿下才行。,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
174002001,0,0,,,10005000,34,艾利亞斯王宮,東軍,【與艾利亞斯的「東軍」對話】,朕隨時都在接收你的消息。最近聽說愛麗絲那個孩子，是賽蕾斯女神的接班人？而你為了尋找並保護新女神，正在四處奔波…\n雖然你不是朕的百姓，但你多次答應了朕的請求，又做出許多造福世界的事，所以為了幫助你，朕做了一個決定。\n「東軍」會向你說明詳細情形，你去找他吧。,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
174002002,0,0,,,10005000,34,艾利亞斯王宮,東軍,【消滅蛇龍巢穴的「影波克」】,有隻名為卡勒迪安的神龍。他是一個十分善良的存在，艾利亞斯王國建國初期，曾答應會接受王室正統繼承者的三個請求。目前為止已經使用了兩次，還剩下一次，但惠宗殿下說要用來幫助你，而不是用在自己身上。\n看來殿下是想讓王室的守護龍「卡勒迪安」幫助你…在此之前，必須將「龍之氣息」注入以蛋的模樣沉睡的守護龍才行。雖然需要準備幾樣物品，但我相信你應該可以輕鬆取得。,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
174002003,0,0,,,10005000,34,艾利亞斯王宮,東軍,【消滅已冷卻的心臟「海龍王」】,卡勒迪安不是隸屬於特定屬性的神龍，而是天生就具有所有屬性的稀有之龍。\n所以需要一個代表所有屬性的象徵。但卡勒迪安並不想置同族於死地，只要把這想成是為了獲取認可而必須經歷的過程就好了。,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
174002004,0,0,,,10005000,34,艾利亞斯王宮,東軍,【消滅世界樹的幻影「黑龍」】,這次難度比較高。\n請取得黑龍的祝福。,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
174002005,0,0,,,10005000,34,艾利亞斯王宮,東軍,【消滅龍皇城的「黃龍」後收回權力】,以前，卡勒迪安作為所有「神龍」的「統治者」，掌管了種族的大小事。但出於各種原因，他主動讓出了統治者的位置，盡情享受世界直到臨死之際，也沒忘記與第一代建國之王從「兒時嬉戲」時期累積的情分，並贈送了禮物，也就是守護龍的約定！因此我們可以向偉大的神龍統治者「卡勒迪安」所留下的分身，獲取三次協助。\n現在的卡勒迪安雖然是分身，沒有過去的記憶，但還保有對同族的情感。在你離開的期間，再次甦醒的卡勒迪安感知到了在世界各地墮落或是不夠格的同族們，而感到憤怒…這次的任務就是消滅他們，並且收回權力。,,,0,,0,0,1,1,1,1,1,,0,0,0,0,1,0,,0,0,0,0,0,0
